sku_id,category,subcategory,snapshot_date,on_hand_units,on_order_units,inventory_position,lead_time_days,source_reorder_point,calculated_risk_threshold,demand_rate_weekly,forecast_rate_weekly,preferred_demand_source,coverage_weeks,shortfall_units,stockout_risk,overstock_risk,volatility_cv,unit_cost,excess_units_over_healthy,inventory_value_exposure_rupees,stockout_shortfall_rupees,rupee_value_at_stake,decision,decision_reason,data_quality_flag,weeks_observed
SKU02622,Grocery,Rice & Grains,2025-12-31 00:00:00,39.0,0.0,39.0,14.0,90.0,2.857142857142857,1.5,1.4285714285714286,d3_forecast,27.3,0.0,0.0,1.0,0.7126966450997984,232.26,33.285714285714285,7730.94,0.0,7730.94,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,ok,8.0
SKU02300,Snacks & Confectionery,Candy,2025-12-31 00:00:00,147.0,0.0,147.0,14.0,81.0,4.041666666666666,2.0,2.020833333333333,d3_forecast,72.74226804123712,0.0,0.0,1.0,0.5773502691896257,55.18,138.91666666666666,7665.421666666666,0.0,7665.421666666666,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,7.0
SKU01892,Home & Kitchen,Storage & Containers,2025-12-31 00:00:00,62.0,0.0,62.0,14.0,182.0,2.6666666666666665,1.3333333333333333,1.5,d3_forecast,46.5,0.0,0.0,1.0,,135.14,56.666666666666664,7657.9333333333325,0.0,7657.9333333333325,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU00794,Home Care,Air Fresheners,2025-12-31 00:00:00,95.0,0.0,95.0,14.0,136.0,4.666666666666667,2.3333333333333335,3.0,d3_forecast,40.71428571428571,0.0,0.0,1.0,,89.3,85.66666666666667,7650.033333333334,0.0,7650.033333333334,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU00260,Grocery,Spices & Seasoning,2025-12-31 00:00:00,87.0,0.0,87.0,14.0,85.0,2.6666666666666665,1.25,1.3333333333333333,d3_forecast,65.25,0.0,0.0,1.0,0.4,93.49,81.66666666666667,7635.016666666666,0.0,7635.016666666666,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
SKU03641,Beverages,Tea,2025-12-31 00:00:00,106.0,0.0,106.0,14.0,170.0,6.0,3.0,3.0,d3_forecast,35.333333333333336,0.0,0.0,1.0,,81.15,94.0,7628.1,0.0,7628.1,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU04880,Snacks & Confectionery,Chips & Crisps,2025-12-31 00:00:00,99.0,0.0,99.0,14.0,110.0,4.666666666666666,2.0,2.333333333333333,d3_forecast,42.42857142857143,0.0,0.0,1.0,0.408248290463863,84.97,89.66666666666667,7618.976666666667,0.0,7618.976666666667,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
SKU01636,Snacks & Confectionery,Candy,2025-12-31 00:00:00,77.0,0.0,77.0,14.0,87.0,4.0,2.0,2.3125,d3_forecast,38.5,0.0,0.0,1.0,,110.31,69.0,7611.39,0.0,7611.39,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU02120,Stationery & Office,Writing Instruments,2025-12-31 00:00:00,151.0,0.0,151.0,14.0,258.0,6.0,3.0,3.0,d3_forecast,50.333333333333336,0.0,0.0,1.0,,54.63,139.0,7593.570000000001,0.0,7593.570000000001,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU03481,Home Care,Surface Cleaners,2025-12-31 00:00:00,36.0,0.0,36.0,14.0,73.0,6.0,3.0,5.0,d3_forecast,12.0,0.0,0.0,0.5,,316.05,24.0,7585.200000000001,0.0,7585.200000000001,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU03119,Beverages,Soft Drinks,2025-12-31 00:00:00,366.0,0.0,366.0,14.0,134.0,5.5625,2.5555555555555554,2.78125,d3_forecast,131.59550561797752,0.0,0.0,1.0,0.6221342617936602,21.37,354.875,7583.67875,0.0,7583.67875,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,ok,9.0
SKU02458,Dairy & Bakery,Cheese,2025-12-31 00:00:00,113.0,0.0,113.0,14.0,89.0,3.0,1.5,1.0,d3_forecast,75.33333333333333,0.0,0.0,1.0,,70.42,107.0,7534.9400000000005,0.0,7534.9400000000005,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU02850,Health & Wellness,Vitamins & Supplements,2025-12-31 00:00:00,46.0,0.0,46.0,14.0,71.0,3.571428571428571,1.75,1.7857142857142856,d3_forecast,25.76,0.0,0.0,1.0,0.6656941400122486,193.74,38.85714285714286,7528.182857142859,0.0,7528.182857142859,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,ok,8.0
SKU03028,Dairy & Bakery,Milk,2025-12-31 00:00:00,56.0,0.0,56.0,14.0,77.0,3.0,1.5,2.0,d3_forecast,37.333333333333336,0.0,0.0,1.0,,149.22,50.0,7461.0,0.0,7461.0,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU04006,Snacks & Confectionery,Chips & Crisps,2025-12-31 00:00:00,51.0,0.0,51.0,14.0,34.0,2.0,1.0,1.0,d3_forecast,51.0,0.0,0.0,1.0,,158.64,47.0,7456.079999999999,0.0,7456.079999999999,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU01332,Grocery,Sugar & Salt,2025-12-31 00:00:00,158.0,0.0,158.0,14.0,99.0,3.3125,2.0,1.65625,d3_forecast,95.39622641509433,0.0,0.0,1.0,0.5,49.24,151.375,7453.705,0.0,7453.705,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,5.0
SKU00760,Beverages,Tea,2025-12-31 00:00:00,203.0,0.0,203.0,14.0,118.0,3.0,1.4,1.5,d3_forecast,135.33333333333334,0.0,0.0,1.0,0.3912303982179758,37.72,197.0,7430.84,0.0,7430.84,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,5.0
SKU00588,Personal Care,Men's Grooming,2025-12-31 00:00:00,76.0,0.0,76.0,14.0,89.0,4.0,2.0,1.0,d3_forecast,38.0,0.0,0.0,1.0,,108.94,68.0,7407.92,0.0,7407.92,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU02783,Beverages,Bottled Water,2025-12-31 00:00:00,42.0,0.0,42.0,14.0,32.0,3.0,1.5,2.0,d3_forecast,28.0,0.0,0.0,1.0,,205.06,36.0,7382.16,0.0,7382.16,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU01921,Snacks & Confectionery,Biscuits & Cookies,2025-12-31 00:00:00,158.0,0.0,158.0,14.0,109.0,2.583333333333333,1.75,1.2916666666666665,d3_forecast,122.32258064516131,0.0,0.0,1.0,0.5471012044321932,48.27,152.83333333333334,7377.265000000001,0.0,7377.265000000001,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
SKU02724,Snacks & Confectionery,Biscuits & Cookies,2025-12-31 00:00:00,221.0,0.0,221.0,14.0,108.0,5.0,2.5,4.0,d3_forecast,88.4,0.0,0.0,1.0,,34.93,211.0,7370.23,0.0,7370.23,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU01168,Health & Wellness,OTC Medicine,2025-12-31 00:00:00,51.0,0.0,51.0,14.0,79.0,4.666666666666667,2.3333333333333335,3.0,d3_forecast,21.857142857142854,0.0,0.0,1.0,,176.59,41.666666666666664,7357.916666666666,0.0,7357.916666666666,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU02941,Personal Care,Oral Care,2025-12-31 00:00:00,55.0,0.0,55.0,14.0,22.0,5.333333333333333,2.6666666666666665,3.6875,d3_forecast,20.625,0.0,0.0,1.0,,165.56,44.333333333333336,7339.826666666667,0.0,7339.826666666667,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU04876,Beverages,Juices,2025-12-31 00:00:00,150.0,0.0,150.0,14.0,184.0,4.0,2.0,2.0,d3_forecast,75.0,0.0,0.0,1.0,,51.68,142.0,7338.56,0.0,7338.56,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU01979,Grocery,Pulses & Lentils,2025-12-31 00:00:00,75.0,0.0,75.0,14.0,48.0,4.0,2.0,0.0,d3_forecast,37.5,0.0,0.0,1.0,,109.44,67.0,7332.48,0.0,7332.48,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU04127,Grocery,Pulses & Lentils,2025-12-31 00:00:00,137.0,0.0,137.0,14.0,81.0,4.5,2.4,2.25,d3_forecast,60.888888888888886,0.0,0.0,1.0,0.37267799624996495,57.04,128.0,7301.12,0.0,7301.12,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,5.0
SKU04329,Home & Kitchen,Cookware,2025-12-31 00:00:00,0.0,0.0,0.0,14.0,1228.0,4.299956194281567,1.8461538461538463,2.1499780971407834,d3_forecast,0.0,4.299956194281567,1.0,0.0,0.6104237072693968,1697.55,0.0,0.0,7299.390637602673,7299.390637602673,REORDER_NOW,stockout risk 1.00 >= 0.50 while overstock is below 0.50: protect availability,ok,52.0
SKU02652,Home Care,Laundry,2025-12-31 00:00:00,147.0,0.0,147.0,14.0,62.0,6.0,3.0,2.75,d3_forecast,49.0,0.0,0.0,1.0,,53.74,135.0,7254.900000000001,0.0,7254.900000000001,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU03334,Snacks & Confectionery,Candy,2025-12-31 00:00:00,274.0,0.0,274.0,14.0,221.0,4.666666666666667,2.3333333333333335,3.0,d3_forecast,117.42857142857142,0.0,0.0,1.0,,27.37,264.6666666666667,7243.926666666667,0.0,7243.926666666667,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU03121,Beverages,Bottled Water,2025-12-31 00:00:00,259.0,0.0,259.0,14.0,88.0,2.0,1.0,1.0,d3_forecast,259.0,0.0,0.0,1.0,,28.39,255.0,7239.45,0.0,7239.45,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU00797,Stationery & Office,Notebooks,2025-12-31 00:00:00,85.0,0.0,85.0,14.0,44.0,2.0,1.0,0.0,d3_forecast,85.0,0.0,0.0,1.0,,89.02,81.0,7210.62,0.0,7210.62,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU01150,Grocery,Pulses & Lentils,2025-12-31 00:00:00,54.0,0.0,54.0,14.0,81.0,4.0,2.0,0.0,d3_forecast,27.0,0.0,0.0,1.0,,156.62,46.0,7204.52,0.0,7204.52,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU04088,Beverages,Bottled Water,2025-12-31 00:00:00,73.0,0.0,73.0,14.0,28.0,4.291156772706113,2.1666666666666665,2.1455783863530566,d3_forecast,34.023459811264054,0.0,0.0,1.0,0.5144496267901963,111.58,64.41768645458777,7187.725454602903,0.0,7187.725454602903,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,ok,12.0
SKU01436,Dairy & Bakery,Bread,2025-12-31 00:00:00,77.0,0.0,77.0,14.0,56.0,4.0,2.0,1.0,d3_forecast,38.5,0.0,0.0,1.0,,103.65,69.0,7151.85,0.0,7151.85,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU01087,Grocery,Spices & Seasoning,2025-12-31 00:00:00,62.0,0.0,62.0,14.0,140.0,4.5,1.8571428571428572,2.25,d3_forecast,27.555555555555557,0.0,0.0,1.0,0.7882269819968922,134.89,53.0,7149.169999999999,0.0,7149.169999999999,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,7.0
SKU01020,Stationery & Office,Office Supplies,2025-12-31 00:00:00,76.0,0.0,76.0,14.0,229.0,3.3333333333333335,1.6666666666666667,2.0,d3_forecast,45.6,0.0,0.0,1.0,,103.09,69.33333333333333,7147.573333333333,0.0,7147.573333333333,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU02849,Home Care,Laundry,2025-12-31 00:00:00,168.0,0.0,168.0,14.0,91.0,4.1000000000000005,2.272727272727273,2.0500000000000003,d3_forecast,81.95121951219511,0.0,0.0,1.0,0.485633606744838,44.71,159.8,7144.658,0.0,7144.658,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,ok,11.0
SKU03067,Grocery,Flour & Atta,2025-12-31 00:00:00,129.0,0.0,129.0,14.0,80.0,4.0,2.5,2.0,d3_forecast,64.5,0.0,0.0,1.0,0.5163977794943222,58.98,121.0,7136.58,0.0,7136.58,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
SKU02805,Dairy & Bakery,Bread,2025-12-31 00:00:00,136.0,0.0,136.0,14.0,136.0,4.875,2.2857142857142856,2.4375,d3_forecast,55.794871794871796,0.0,0.0,1.0,0.33071891388307384,56.49,126.25,7131.8625,0.0,7131.8625,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,7.0
SKU02219,Beverages,Soft Drinks,2025-12-31 00:00:00,64.0,0.0,64.0,14.0,115.0,2.0,1.25,1.0,d3_forecast,64.0,0.0,0.0,1.0,0.4,118.72,60.0,7123.2,0.0,7123.2,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
SKU03502,Grocery,Flour & Atta,2025-12-31 00:00:00,101.0,0.0,101.0,14.0,76.0,3.3333333333333335,1.6666666666666667,1.5625,d3_forecast,60.599999999999994,0.0,0.0,1.0,,75.15,94.33333333333333,7089.150000000001,0.0,7089.150000000001,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU00988,Personal Care,Bath & Body,2025-12-31 00:00:00,61.0,0.0,61.0,14.0,30.0,8.0,4.0,0.0,d3_forecast,15.25,0.0,0.0,0.90625,,156.64,45.0,7048.799999999999,0.0,7048.799999999999,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU03604,Dairy & Bakery,Eggs,2025-12-31 00:00:00,89.0,0.0,89.0,14.0,105.0,3.34375,1.8888888888888888,1.671875,d3_forecast,53.23364485981308,0.0,0.0,1.0,0.49127332613206076,85.4,82.3125,7029.4875,0.0,7029.4875,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,ok,9.0
SKU00604,Stationery & Office,Notebooks,2025-12-31 00:00:00,147.0,0.0,147.0,14.0,72.0,6.666666666666667,3.3333333333333335,3.0,d3_forecast,44.1,0.0,0.0,1.0,,52.43,133.66666666666666,7008.1433333333325,0.0,7008.1433333333325,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU01648,Snacks & Confectionery,Namkeen,2025-12-31 00:00:00,198.0,0.0,198.0,14.0,81.0,2.0,1.0,0.0,d3_forecast,198.0,0.0,0.0,1.0,,36.12,194.0,7007.28,0.0,7007.28,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU02178,Snacks & Confectionery,Namkeen,2025-12-31 00:00:00,64.0,0.0,64.0,14.0,54.0,4.583333333333333,2.2857142857142856,2.2916666666666665,d3_forecast,27.92727272727273,0.0,0.0,1.0,0.60380736442456,127.67,54.833333333333336,7000.571666666667,0.0,7000.571666666667,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,7.0
SKU04966,Dairy & Bakery,Bread,2025-12-31 00:00:00,112.0,0.0,112.0,14.0,55.0,4.0,2.0,1.5,d3_forecast,56.0,0.0,0.0,1.0,,67.15,104.0,6983.6,0.0,6983.6,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU02046,Apparel & Footwear,Footwear,2025-12-31 00:00:00,0.0,0.0,0.0,14.0,1452.0,4.382615079080139,1.7647058823529411,2.1913075395400696,d3_forecast,0.0,4.382615079080139,1.0,0.0,0.6501068288280696,1591.88,0.0,0.0,6976.597292086092,6976.597292086092,REORDER_NOW,stockout risk 1.00 >= 0.50 while overstock is below 0.50: protect availability,ok,17.0
SKU02889,Dairy & Bakery,Cheese,2025-12-31 00:00:00,64.0,0.0,64.0,14.0,55.0,5.0,2.5,2.0,d3_forecast,25.6,0.0,0.0,1.0,,128.96,54.0,6963.84,0.0,6963.84,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU00480,Personal Care,Skin Care,2025-12-31 00:00:00,47.0,0.0,47.0,14.0,42.0,3.3333333333333335,1.5,1.6666666666666667,d3_forecast,28.2,0.0,0.0,1.0,0.6666666666666666,172.39,40.333333333333336,6953.0633333333335,0.0,6953.0633333333335,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
SKU01473,Stationery & Office,Office Supplies,2025-12-31 00:00:00,176.0,0.0,176.0,14.0,125.0,3.0,1.5,1.0,d3_forecast,117.33333333333333,0.0,0.0,1.0,,40.82,170.0,6939.4,0.0,6939.4,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU01785,Beverages,Bottled Water,2025-12-31 00:00:00,87.0,0.0,87.0,14.0,90.0,2.0,1.0,0.0,d3_forecast,87.0,0.0,0.0,1.0,,83.51,83.0,6931.330000000001,0.0,6931.330000000001,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU00149,Dairy & Bakery,Cheese,2025-12-31 00:00:00,87.0,0.0,87.0,14.0,40.0,3.3333333333333335,1.6666666666666667,2.0,d3_forecast,52.199999999999996,0.0,0.0,1.0,,86.21,80.33333333333333,6925.536666666666,0.0,6925.536666666666,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU00933,Stationery & Office,Notebooks,2025-12-31 00:00:00,115.0,0.0,115.0,14.0,66.0,8.0,4.0,0.0,d3_forecast,28.75,0.0,0.0,1.0,,69.93,99.0,6923.070000000001,0.0,6923.070000000001,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU04477,Grocery,Cooking Oil,2025-12-31 00:00:00,134.0,0.0,134.0,14.0,73.0,5.6499999999999995,2.5,2.8249999999999997,d3_forecast,47.43362831858408,0.0,0.0,1.0,0.4898979485566356,56.35,122.7,6914.145,0.0,6914.145,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,6.0
SKU01306,Grocery,Pulses & Lentils,2025-12-31 00:00:00,39.0,0.0,39.0,14.0,55.0,3.3333333333333335,1.6666666666666667,1.0,d3_forecast,23.4,0.0,0.0,1.0,,213.41,32.333333333333336,6900.256666666667,0.0,6900.256666666667,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU04800,Personal Care,Oral Care,2025-12-31 00:00:00,20.0,0.0,20.0,14.0,66.0,4.666666666666666,2.0,2.333333333333333,d3_forecast,8.571428571428573,0.0,0.0,0.07142857142857162,0.5773502691896257,643.52,10.666666666666668,6864.213333333334,0.0,6864.213333333334,WATCH_VOLATILE,demand volatility CV 0.58 >= 0.50,low_history,4.0
SKU02872,Beverages,Juices,2025-12-31 00:00:00,121.0,0.0,121.0,14.0,146.0,2.6666666666666665,1.25,1.3333333333333333,d3_forecast,90.75,0.0,0.0,1.0,0.4,59.23,115.66666666666667,6850.9366666666665,0.0,6850.9366666666665,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
SKU04507,Beverages,Energy Drinks,2025-12-31 00:00:00,78.0,0.0,78.0,14.0,52.0,2.708333333333333,2.0,1.3541666666666665,d3_forecast,57.60000000000001,0.0,0.0,1.0,0.7071067811865476,94.04,72.58333333333333,6825.736666666667,0.0,6825.736666666667,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
SKU03050,Dairy & Bakery,Yogurt,2025-12-31 00:00:00,48.0,0.0,48.0,14.0,65.0,4.0,2.0,1.0,d3_forecast,24.0,0.0,0.0,1.0,,170.49,40.0,6819.6,0.0,6819.6,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU02347,Apparel & Footwear,Footwear,2025-12-31 00:00:00,15.0,0.0,15.0,14.0,42.0,2.0,1.0,0.0,d3_forecast,15.0,0.0,0.0,0.875,,617.34,11.0,6790.740000000001,0.0,6790.740000000001,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU01896,Stationery & Office,Notebooks,2025-12-31 00:00:00,151.0,0.0,151.0,14.0,137.0,4.0,2.0,0.0,d3_forecast,75.5,0.0,0.0,1.0,,47.46,143.0,6786.78,0.0,6786.78,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU04395,Home Care,Air Fresheners,2025-12-31 00:00:00,32.0,0.0,32.0,14.0,33.0,2.0,1.0,0.0,d3_forecast,32.0,0.0,0.0,1.0,,242.05,28.0,6777.400000000001,0.0,6777.400000000001,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
