sku_id,category,subcategory,launch_date,unit_cost,list_price
SKU04452,Stationery & Office,Writing Instruments,2022-05-16,184.19,240.8
SKU04453,Dairy & Bakery,Milk,2022-01-03,209.09,265.58
SKU04454,Apparel & Footwear,Men's Wear,2022-05-01,1620.64,2848.95
SKU04455,Snacks & Confectionery,Chocolates,2022-08-03,104.4,143.47
SKU04456,Home Care,Laundry,2023-12-17,102.55,179.5
SKU04457,Snacks & Confectionery,Biscuits & Cookies,,34.56,60.85
SKU04458,Home Care,Surface Cleaners,,98.75,159.55
SKU04459,Home & Kitchen,Storage & Containers,2022-03-29,776.22,1349.01
SKU04460,Home Care,Pest Control,2023-12-31,230.61,322.19
SKU04461,Beverages,Energy Drinks,,107.05,146.84
SKU04462,Dairy & Bakery,Eggs,2023-01-28,135.99,191.58
SKU04463,Apparel & Footwear,Men's Wear,2022-01-28,889.63,1282.18
SKU04464,Frozen Foods,Frozen Meat,2023-11-09,209.85,281.56
SKU04465,Frozen Foods,Ice Cream,2022-09-21,228.36,307.29
SKU04466,Home Care,Surface Cleaners,2022-02-20,172.39,224.59
SKU04467,Dairy & Bakery,Butter & Ghee,2022-09-27,190.79,263.78
SKU04468,Health & Wellness,First Aid,2025-01-15,364.44,570.35
SKU04469,Health & Wellness,First Aid,2023-03-10,337.91,496.08
SKU04470,Home & Kitchen,Storage & Containers,2024-07-04,1387.45,2062.67
SKU04471,Health & Wellness,Vitamins & Supplements,2022-09-20,874.31,1515.36
SKU04472,Stationery & Office,Writing Instruments,2022-05-27,115.72,153.69
SKU04473,Apparel & Footwear,Men's Wear,2023-02-03,1227.24,1577.0
SKU04474,Grocery,Spices & Seasoning,2022-10-12,133.8,168.07
SKU04475,Personal Care,Men's Grooming,2022-09-29,89.89,146.88
SKU04476,Personal Care,Oral Care,2022-02-18,77.45,134.95
SKU04477,Grocery,Cooking Oil,2022-03-12,56.35,97.54
SKU04478,Snacks & Confectionery,Candy,2023-02-04,124.64,165.95
SKU04479,Apparel & Footwear,Kids Wear,2022-07-03,940.73,1328.83
SKU04480,Personal Care,Oral Care,2022-06-25,431.77,584.24
SKU04481,Beverages,Soft Drinks,2022-05-22,112.26,144.61
SKU04482,Dairy & Bakery,Milk,2023-03-14,67.76,111.71
SKU04483,Dairy & Bakery,Cheese,2022-06-26,216.05,337.04
SKU04484,Snacks & Confectionery,Biscuits & Cookies,2024-08-11,164.57,219.98
SKU04485,Beverages,Coffee,2024-12-28,172.23,280.12
SKU04486,Apparel & Footwear,Kids Wear,2022-06-25,948.72,1402.38
SKU04487,Apparel & Footwear,Footwear,2022-11-20,1448.64,2192.04
SKU04488,Home Care,Surface Cleaners,2024-08-20,186.98,267.57
SKU04489,Health & Wellness,OTC Medicine,2022-04-27,200.07,251.01
SKU04490,Stationery & Office,Writing Instruments,2022-12-13,172.97,300.33
SKU04491,Home & Kitchen,Storage & Containers,2024-09-27,686.53,1022.9
SKU04492,Grocery,Spices & Seasoning,2022-09-21,131.44,166.43
SKU04493,Stationery & Office,Writing Instruments,2024-03-15,33.17,52.07
SKU04494,Grocery,Pulses & Lentils,2023-06-23,60.36,82.11
SKU04495,Grocery,Cooking Oil,2024-04-27,208.11,266.02
SKU04496,Personal Care,Bath & Body,2023-10-14,169.76,278.23
SKU04497,Electronics & Accessories,Batteries,2022-04-24,1318.0,2310.89
SKU04498,Grocery,Spices & Seasoning,2023-10-03,192.59,338.51
SKU04499,Dairy & Bakery,Yogurt,,176.59,310.76
SKU04500,Dairy & Bakery,Butter & Ghee,2022-05-16,100.54,157.68
SKU04501,Personal Care,Hair Care,2023-08-27,212.34,365.13
SKU04502,Stationery & Office,Writing Instruments,2023-12-11,29.22,44.87
SKU04503,Dairy & Bakery,Yogurt,2022-05-16,110.23,149.26
SKU04504,Snacks & Confectionery,Chips & Crisps,2022-01-14,121.81,195.03
SKU04505,Beverages,Energy Drinks,2023-03-14,80.84,120.68
SKU04506,Snacks & Confectionery,Chocolates,,48.97,84.16
SKU04507,Beverages,Energy Drinks,2023-07-14,94.04,129.78
SKU04508,Frozen Foods,Ready Meals,2022-01-13,236.38,375.55
SKU04509,Home Care,Air Fresheners,2023-07-25,179.76,307.91
SKU04510,Home Care,Pest Control,2022-08-03,301.13,381.82
SKU04511,Apparel & Footwear,Men's Wear,2022-04-12,1017.56,1370.63
SKU04512,Frozen Foods,Ice Cream,2023-06-27,278.89,391.11
SKU04513,Beverages,Soft Drinks,2022-04-20,94.35,129.12
SKU04514,Personal Care,Hair Care,2022-12-11,527.86,804.2
SKU04515,Dairy & Bakery,Milk,2022-03-23,152.52,244.19
SKU04516,Apparel & Footwear,Kids Wear,2023-05-27,1193.17,1767.67
SKU04517,Dairy & Bakery,Bread,2022-12-13,139.12,183.95
SKU04518,Beverages,Coffee,2022-04-28,108.98,137.78
SKU04519,Electronics & Accessories,Mobile Accessories,2024-04-26,947.15,1350.52
SKU04520,Home Care,Dishwashing,2023-08-27,166.47,258.45
SKU04521,Beverages,Coffee,2025-04-02,33.6,46.06
SKU04522,Electronics & Accessories,Small Appliances,2025-10-05,546.11,754.02
SKU04523,Snacks & Confectionery,Candy,2022-06-18,107.41,175.54
SKU04524,Home & Kitchen,Cookware,2022-01-06,1147.23,1741.19
SKU04525,Apparel & Footwear,Women's Wear,2024-08-06,1167.1,2000.16
SKU04526,Personal Care,Skin Care,2022-12-17,206.93,318.07
SKU04527,Frozen Foods,Ready Meals,2023-08-03,708.53,956.58
SKU04528,Frozen Foods,Frozen Vegetables,2022-05-02,244.19,388.54
SKU04529,Health & Wellness,OTC Medicine,2023-01-13,843.03,1190.28
SKU04530,Grocery,Rice & Grains,2022-01-23,153.61,243.09
SKU04531,Dairy & Bakery,Milk,2022-05-06,61.66,105.09
SKU04532,Snacks & Confectionery,Candy,2023-12-13,66.09,89.87
SKU04533,Electronics & Accessories,Batteries,2025-04-19,1288.05,1847.12
SKU04534,Grocery,Cooking Oil,2023-12-31,70.51,93.22
SKU04535,Frozen Foods,Ice Cream,2022-05-04,249.53,346.7
SKU04536,Electronics & Accessories,Mobile Accessories,2022-03-13,1127.82,1495.19
SKU04537,Stationery & Office,Office Supplies,2022-11-22,58.93,100.09
SKU04538,Dairy & Bakery,Butter & Ghee,2022-02-02,151.52,215.34
SKU04539,Grocery,Pulses & Lentils,2022-08-08,142.19,221.53
SKU04540,Electronics & Accessories,Batteries,2023-03-11,1457.18,1978.18
SKU04541,Grocery,Rice & Grains,2024-07-12,63.57,91.46
SKU04542,Grocery,Pulses & Lentils,2022-04-30,69.48,123.29
SKU04543,Stationery & Office,Writing Instruments,2023-12-10,42.97,62.88
SKU04544,Home & Kitchen,Cookware,,266.25,361.72
SKU04545,Electronics & Accessories,Mobile Accessories,2024-09-26,535.34,869.49
SKU04546,Home & Kitchen,Storage & Containers,2023-12-14,1376.72,1929.18
SKU04547,Grocery,Cooking Oil,2022-01-28,261.43,343.88
SKU04548,Beverages,Soft Drinks,2022-01-07,79.17,139.81
SKU04549,Dairy & Bakery,Eggs,2022-10-08,73.67,106.08
SKU04550,Grocery,Spices & Seasoning,2022-08-26,120.35,155.92
SKU04551,Home & Kitchen,Cookware,2022-01-23,1452.98,2498.23
SKU04552,Grocery,Pulses & Lentils,2022-02-15,128.15,207.59
SKU04553,Frozen Foods,Frozen Meat,2023-09-24,210.68,298.21
SKU04554,Home & Kitchen,Home Decor,2023-09-18,1393.38,2001.13
SKU04555,Electronics & Accessories,Mobile Accessories,2022-03-10,2475.12,3307.44
SKU04556,Snacks & Confectionery,Candy,2025-08-07,36.13,51.09
SKU04557,Home Care,Dishwashing,2022-10-21,201.35,290.14
SKU04558,Frozen Foods,Frozen Vegetables,2022-12-31,556.55,839.49
SKU04559,Apparel & Footwear,Footwear,2022-05-27,1495.35,2625.43
SKU04560,Home Care,Laundry,2022-03-28,182.99,262.25
SKU04561,Dairy & Bakery,Milk,2023-12-09,113.51,192.67
SKU04562,Apparel & Footwear,Footwear,2022-01-20,1052.16,1316.91
SKU04563,Home & Kitchen,Storage & Containers,,1507.85,2647.1
SKU04564,Home Care,Surface Cleaners,2022-07-25,50.36,88.51
SKU04565,Grocery,Spices & Seasoning,2024-04-26,346.99,464.62
SKU04566,Frozen Foods,Ice Cream,,148.39,257.94
SKU04567,Home & Kitchen,Storage & Containers,2023-04-24,957.98,1470.95
SKU04568,Stationery & Office,Notebooks,2022-03-28,218.06,278.9
SKU04569,Personal Care,Oral Care,2024-11-22,417.44,558.84
SKU04570,Beverages,Juices,2022-01-26,74.63,122.7
SKU04571,Frozen Foods,Ready Meals,2022-01-16,532.19,868.52
SKU04572,Apparel & Footwear,Kids Wear,2022-11-29,789.28,1130.67
SKU04573,Stationery & Office,Notebooks,2023-09-20,181.29,269.93
SKU04574,Grocery,Sugar & Salt,2022-03-17,41.68,71.96
SKU04575,Dairy & Bakery,Cheese,2022-09-01,47.28,80.19
SKU04576,Home Care,Dishwashing,2023-04-13,182.12,242.59
SKU04577,Beverages,Energy Drinks,2024-09-24,142.29,223.66
SKU04578,Home & Kitchen,Home Decor,,601.87,802.76
SKU04579,Beverages,Energy Drinks,2024-01-20,55.47,92.85
SKU04580,Health & Wellness,First Aid,2024-12-26,487.35,696.36
SKU04581,Stationery & Office,Office Supplies,2023-01-28,74.12,109.6
SKU04582,Electronics & Accessories,Mobile Accessories,2025-05-07,1542.41,2442.08
SKU04583,Apparel & Footwear,Kids Wear,2024-03-22,678.33,966.08
SKU04584,Dairy & Bakery,Cheese,2025-01-12,161.89,278.58
SKU04585,Apparel & Footwear,Women's Wear,2022-08-02,2222.44,2908.51
SKU04586,Home Care,Dishwashing,2022-12-31,354.22,481.38
SKU04587,Grocery,Pulses & Lentils,2024-11-30,248.89,400.31
SKU04588,Personal Care,Oral Care,2022-10-24,194.19,279.4
SKU04589,Personal Care,Men's Grooming,2023-06-15,311.85,402.1
SKU04590,Frozen Foods,Ice Cream,2022-04-12,629.98,960.96
SKU04591,Dairy & Bakery,Butter & Ghee,2022-03-03,119.57,186.58
SKU04592,Home Care,Surface Cleaners,2023-07-03,75.16,100.25
SKU04593,Home Care,Surface Cleaners,2023-03-05,113.93,207.04
SKU04594,Dairy & Bakery,Cheese,2025-01-20,160.99,223.1
SKU04595,Electronics & Accessories,Batteries,2022-08-18,1052.58,1742.83
SKU04596,Dairy & Bakery,Eggs,2022-01-02,242.79,335.55
SKU04597,Apparel & Footwear,Men's Wear,2022-03-02,965.6,1464.2
SKU04598,Dairy & Bakery,Bread,2022-07-01,173.33,312.26
SKU04599,Home & Kitchen,Home Decor,2023-06-15,1527.39,1987.33
SKU04600,Personal Care,Oral Care,2023-04-01,103.02,150.03
SKU04601,Grocery,Pulses & Lentils,2024-08-12,217.65,346.35
SKU04602,Beverages,Tea,2022-03-21,72.88,100.41
SKU04603,Apparel & Footwear,Footwear,2022-09-01,902.28,1338.73
SKU04604,Home & Kitchen,Cookware,2022-07-30,177.86,318.32
SKU04605,Snacks & Confectionery,Chocolates,2022-06-26,129.91,182.32
SKU04606,Health & Wellness,OTC Medicine,2024-05-10,798.22,1007.37
SKU04607,Frozen Foods,Frozen Meat,2024-02-05,247.04,407.99
SKU04608,Beverages,Bottled Water,2022-06-07,132.8,173.43
SKU04609,Home Care,Pest Control,2022-08-01,406.08,575.8
SKU04610,Electronics & Accessories,Batteries,2023-01-16,1184.44,2079.89
SKU04611,Stationery & Office,Writing Instruments,2024-07-29,199.69,272.61
SKU04612,Home & Kitchen,Cookware,2024-09-26,532.13,805.8
SKU04613,Beverages,Energy Drinks,2022-09-27,136.84,182.83
SKU04614,Snacks & Confectionery,Chocolates,2022-04-15,125.53,177.07
SKU04615,Home Care,Air Fresheners,2023-10-04,152.96,277.75
SKU04616,Beverages,Tea,2022-06-30,130.14,223.77
SKU04617,Frozen Foods,Frozen Meat,,494.34,774.69
SKU04618,Grocery,Cooking Oil,2023-03-30,290.7,433.58
SKU04619,Beverages,Coffee,2022-08-02,233.33,297.98
SKU04620,Grocery,Sugar & Salt,2023-11-24,155.75,206.16
SKU04621,Dairy & Bakery,Milk,2022-01-08,202.76,270.2
SKU04622,Apparel & Footwear,Footwear,2022-10-06,1387.48,2025.83
SKU04623,Snacks & Confectionery,Candy,2022-09-13,40.94,71.42
SKU04624,Stationery & Office,Notebooks,2023-09-22,45.12,61.27
SKU04625,Dairy & Bakery,Milk,2022-10-17,37.79,66.1
SKU04626,Grocery,Spices & Seasoning,2022-02-03,268.4,468.52
SKU04627,Personal Care,Men's Grooming,2022-05-21,386.96,630.47
SKU04628,Electronics & Accessories,Batteries,2022-05-30,1495.52,1915.76
SKU04629,Beverages,Tea,2024-07-24,123.05,166.85
SKU04630,Grocery,Sugar & Salt,2023-05-03,67.7,118.95
SKU04631,Home & Kitchen,Cookware,2022-06-19,405.63,520.22
SKU04632,Health & Wellness,Vitamins & Supplements,2022-02-04,665.59,892.4
SKU04633,Personal Care,Men's Grooming,2022-07-10,434.95,620.55
SKU04634,Apparel & Footwear,Women's Wear,2023-09-13,566.16,973.21
SKU04635,Home & Kitchen,Storage & Containers,2023-03-15,433.15,687.51
SKU04636,Personal Care,Oral Care,2024-06-05,395.9,633.26
SKU04637,Frozen Foods,Ice Cream,2025-12-04,356.82,502.55
SKU04638,Grocery,Pulses & Lentils,2022-09-13,236.09,338.74
SKU04639,Dairy & Bakery,Eggs,2022-07-05,157.33,254.04
SKU04640,Health & Wellness,OTC Medicine,2023-12-19,425.0,676.99
SKU04641,Snacks & Confectionery,Biscuits & Cookies,,77.34,113.8
SKU04642,Stationery & Office,Writing Instruments,2022-01-23,251.5,330.34
SKU04643,Stationery & Office,Notebooks,,143.67,247.04
SKU04644,Dairy & Bakery,Cheese,2022-03-23,263.12,359.73
SKU04645,Personal Care,Men's Grooming,2023-05-02,124.5,155.83
SKU04646,Snacks & Confectionery,Chocolates,2022-02-05,60.75,82.38
SKU04647,Frozen Foods,Ice Cream,2022-05-18,190.4,288.31
SKU04648,Beverages,Energy Drinks,2022-04-09,53.98,73.65
SKU04649,Personal Care,Bath & Body,2022-10-01,414.41,541.59
SKU04650,Frozen Foods,Ready Meals,2023-06-12,429.0,578.07
SKU04651,Health & Wellness,OTC Medicine,2022-05-19,362.81,655.85
SKU04652,Health & Wellness,First Aid,2023-05-20,739.21,1268.21
SKU04653,Snacks & Confectionery,Namkeen,2024-12-14,103.45,179.35
SKU04654,Apparel & Footwear,Women's Wear,,1667.19,2988.03
SKU04655,Electronics & Accessories,Small Appliances,2022-11-22,1512.79,2076.21
SKU04656,Apparel & Footwear,Men's Wear,,875.08,1418.65
SKU04657,Home Care,Pest Control,2022-10-21,288.89,395.47
SKU04658,Home & Kitchen,Home Decor,2022-05-25,1185.58,1654.62
SKU04659,Personal Care,Skin Care,2022-05-21,393.72,578.23
SKU04660,Apparel & Footwear,Kids Wear,2024-08-17,1352.87,2394.77
SKU04661,Snacks & Confectionery,Candy,2023-12-10,50.79,81.09
SKU04662,Snacks & Confectionery,Chocolates,2022-08-30,103.81,186.44
SKU04663,Frozen Foods,Frozen Meat,2022-01-27,556.48,715.73
SKU04664,Frozen Foods,Ready Meals,2023-10-16,457.32,729.2
SKU04665,Electronics & Accessories,Batteries,2023-12-03,920.86,1605.02
SKU04666,Dairy & Bakery,Milk,2022-01-11,65.01,118.07
SKU04667,Home & Kitchen,Cookware,2023-10-17,620.8,883.22
SKU04668,Dairy & Bakery,Eggs,2022-11-09,82.26,116.64
SKU04669,Frozen Foods,Frozen Meat,2023-12-07,405.96,508.26
SKU04670,Stationery & Office,Notebooks,2022-03-01,192.24,308.99
SKU04671,Frozen Foods,Ready Meals,2022-10-21,115.44,205.55
SKU04672,Electronics & Accessories,Mobile Accessories,2022-08-02,1609.56,2160.93
SKU04673,Home & Kitchen,Cookware,2023-12-31,664.89,1061.88
SKU04674,Stationery & Office,Writing Instruments,2023-05-02,102.38,161.82
SKU04675,Home Care,Laundry,2024-10-25,90.53,116.52
SKU04676,Home Care,Dishwashing,2023-07-09,276.7,398.8
SKU04677,Snacks & Confectionery,Candy,2022-06-29,109.12,167.85
SKU04678,Frozen Foods,Ready Meals,2022-02-24,169.85,215.64
SKU04679,Stationery & Office,Office Supplies,2024-06-29,28.17,45.71
SKU04680,Home Care,Dishwashing,2022-05-24,79.19,142.59
SKU04681,Personal Care,Skin Care,2024-05-07,130.73,215.11
SKU04682,Beverages,Coffee,2025-11-19,72.59,129.38
SKU04683,Personal Care,Hair Care,2022-02-16,313.99,481.63
SKU04684,Snacks & Confectionery,Namkeen,2022-12-28,94.29,124.43
SKU04685,Stationery & Office,Notebooks,2022-03-29,137.33,173.01
SKU04686,Frozen Foods,Ice Cream,,303.04,417.94
SKU04687,Beverages,Tea,2023-01-07,45.64,58.4
SKU04688,Grocery,Sugar & Salt,2022-06-12,181.26,277.95
SKU04689,Home & Kitchen,Cookware,2022-07-11,680.72,1087.98
SKU04690,Stationery & Office,Writing Instruments,2023-06-25,71.18,120.94
SKU04691,Apparel & Footwear,Footwear,2022-04-26,905.59,1341.17
SKU04692,Beverages,Bottled Water,,36.24,57.36
SKU04693,Beverages,Tea,,130.16,225.63
SKU04694,Snacks & Confectionery,Chips & Crisps,2023-03-25,117.42,149.97
SKU04695,Apparel & Footwear,Kids Wear,2024-09-17,1273.72,2192.57
SKU04696,Apparel & Footwear,Women's Wear,2022-06-30,1154.83,1571.33
SKU04697,Home & Kitchen,Storage & Containers,2024-05-15,293.43,517.49
SKU04698,Beverages,Energy Drinks,2022-06-02,58.26,85.45
SKU04699,Beverages,Tea,2023-04-10,103.16,143.53
SKU04700,Home & Kitchen,Storage & Containers,2022-09-13,915.1,1503.53
SKU04701,Stationery & Office,Notebooks,2022-03-31,97.68,171.7
SKU04702,Electronics & Accessories,Batteries,2022-05-16,1527.73,2187.66
SKU04703,Beverages,Energy Drinks,,94.17,134.39
SKU04704,Grocery,Pulses & Lentils,2023-06-16,35.75,56.92
SKU04705,Grocery,Flour & Atta,2023-01-07,94.69,147.03
SKU04706,Electronics & Accessories,Batteries,2022-09-29,351.4,625.94
SKU04707,Home & Kitchen,Cookware,2024-01-16,610.36,978.23
SKU04708,Health & Wellness,OTC Medicine,2022-03-21,1027.6,1333.42
SKU04709,Dairy & Bakery,Butter & Ghee,2023-12-11,115.15,194.24
SKU04710,Apparel & Footwear,Women's Wear,2022-02-20,1089.13,1632.84
SKU04711,Grocery,Flour & Atta,2022-12-29,209.59,291.42
SKU04712,Apparel & Footwear,Footwear,2022-01-25,1632.56,2174.66
SKU04713,Home & Kitchen,Home Decor,2023-06-05,1091.19,1913.4
SKU04714,Electronics & Accessories,Batteries,2023-10-31,1401.0,2007.28
SKU04715,Home & Kitchen,Storage & Containers,2023-10-23,902.22,1276.44
SKU04716,Health & Wellness,OTC Medicine,,177.52,296.19
SKU04717,Home Care,Dishwashing,,292.11,523.77
SKU04718,Dairy & Bakery,Cheese,2022-07-01,113.09,148.59
SKU04719,Stationery & Office,Writing Instruments,2022-11-16,158.9,240.75
SKU04720,Electronics & Accessories,Batteries,2022-03-02,1260.87,2230.86
SKU04721,Snacks & Confectionery,Namkeen,2024-02-04,28.95,41.69
SKU04722,Stationery & Office,Notebooks,,211.83,328.81
SKU04723,Grocery,Spices & Seasoning,2024-10-11,210.36,369.02
SKU04724,Health & Wellness,First Aid,2022-08-05,756.07,1215.98
SKU04725,Snacks & Confectionery,Candy,2025-08-02,53.62,84.88
SKU04726,Health & Wellness,OTC Medicine,2022-03-12,547.35,789.0
SKU04727,Personal Care,Men's Grooming,2023-04-14,319.75,491.3
SKU04728,Home Care,Air Fresheners,2023-04-22,125.66,217.88
SKU04729,Electronics & Accessories,Batteries,2024-08-01,1237.64,1746.02
SKU04730,Apparel & Footwear,Men's Wear,2022-06-12,1102.93,1506.33
SKU04731,Personal Care,Hair Care,2025-11-07,66.97,98.95
SKU04732,Stationery & Office,Office Supplies,2022-12-13,57.82,102.18
SKU04733,Home Care,Dishwashing,2023-11-09,280.07,486.39
SKU04734,Beverages,Soft Drinks,2022-05-20,125.39,159.5
SKU04735,Grocery,Pulses & Lentils,2022-11-04,361.25,604.76
SKU04736,Snacks & Confectionery,Chocolates,,89.66,143.03
SKU04737,Electronics & Accessories,Batteries,2025-01-05,1030.5,1427.53
SKU04738,Frozen Foods,Ready Meals,2022-01-14,574.72,768.39
SKU04739,Personal Care,Men's Grooming,2023-03-03,212.58,273.32
SKU04740,Home Care,Surface Cleaners,2024-09-15,94.42,145.53
SKU04741,Home & Kitchen,Storage & Containers,,868.36,1088.07
SKU04742,Frozen Foods,Ready Meals,2022-08-11,208.54,362.06
SKU04743,Grocery,Rice & Grains,2022-01-24,291.98,385.89
SKU04744,Grocery,Flour & Atta,2023-03-11,143.87,232.79
SKU04745,Home Care,Surface Cleaners,2022-03-21,263.03,335.38
SKU04746,Personal Care,Bath & Body,2023-10-08,279.55,364.33
SKU04747,Home & Kitchen,Home Decor,,803.55,1085.05
SKU04748,Frozen Foods,Ice Cream,2022-03-21,388.19,553.81
SKU04749,Apparel & Footwear,Kids Wear,2022-01-02,947.49,1569.69
SKU04750,Health & Wellness,OTC Medicine,2022-04-10,608.65,914.6
SKU04751,Personal Care,Oral Care,2022-11-28,117.64,210.56
SKU04752,Health & Wellness,Vitamins & Supplements,2024-10-27,606.46,833.79
SKU04753,Health & Wellness,Vitamins & Supplements,,371.28,641.27
SKU04754,Electronics & Accessories,Small Appliances,2023-07-06,1774.13,2886.78
SKU04755,Snacks & Confectionery,Namkeen,2022-07-31,107.62,176.07
SKU04756,Health & Wellness,Vitamins & Supplements,2022-01-02,496.99,665.32
SKU04757,Dairy & Bakery,Yogurt,2023-07-14,207.11,318.55
SKU04758,Apparel & Footwear,Footwear,2024-10-08,1408.36,2060.11
SKU04759,Apparel & Footwear,Kids Wear,2024-02-10,733.26,1217.72
SKU04760,Health & Wellness,Vitamins & Supplements,2022-03-13,137.29,216.71
SKU04761,Stationery & Office,Office Supplies,2022-06-10,195.06,287.71
SKU04762,Frozen Foods,Frozen Vegetables,2022-06-01,261.84,437.45
SKU04763,Grocery,Cooking Oil,,71.72,99.27
SKU04764,Health & Wellness,OTC Medicine,2022-05-08,827.43,1249.29
SKU04765,Apparel & Footwear,Kids Wear,2023-01-22,1837.98,2309.27
SKU04766,Beverages,Juices,2023-05-24,69.01,112.83
SKU04767,Beverages,Soft Drinks,2022-11-18,75.45,116.26
SKU04768,Dairy & Bakery,Butter & Ghee,2025-11-14,81.98,104.95
SKU04769,Home & Kitchen,Home Decor,2023-04-14,1592.82,2064.58
SKU04770,Frozen Foods,Ice Cream,2023-02-25,230.72,343.82
SKU04771,Stationery & Office,Notebooks,2022-07-08,44.47,76.55
SKU04772,Home & Kitchen,Cookware,2022-12-23,1273.69,1952.93
SKU04773,Frozen Foods,Ice Cream,2022-12-15,302.59,434.24
SKU04774,Electronics & Accessories,Mobile Accessories,2023-08-03,232.39,378.76
SKU04775,Dairy & Bakery,Milk,2024-02-04,72.38,121.08
SKU04776,Beverages,Bottled Water,2022-12-08,149.43,218.83
SKU04777,Personal Care,Oral Care,2022-09-06,80.51,135.53
SKU04778,Health & Wellness,Vitamins & Supplements,2022-03-13,373.42,485.82
SKU04779,Snacks & Confectionery,Biscuits & Cookies,2022-03-10,109.29,192.22
SKU04780,Snacks & Confectionery,Biscuits & Cookies,2024-07-04,29.82,37.42
SKU04781,Grocery,Cooking Oil,2022-12-05,54.43,79.52
SKU04782,Electronics & Accessories,Mobile Accessories,2022-11-29,1304.46,1639.0
SKU04783,Home & Kitchen,Cookware,2022-05-03,1433.97,1943.37
SKU04784,Apparel & Footwear,Women's Wear,2024-05-03,1034.66,1758.96
SKU04785,Personal Care,Skin Care,2023-05-17,257.01,423.51
SKU04786,Health & Wellness,Vitamins & Supplements,2022-01-13,589.53,1022.18
SKU04787,Stationery & Office,Writing Instruments,2022-08-06,118.3,161.55
SKU04788,Health & Wellness,Vitamins & Supplements,2023-05-02,345.34,583.18
SKU04789,Dairy & Bakery,Bread,2022-02-21,48.88,67.08
SKU04790,Personal Care,Bath & Body,2022-04-22,119.26,155.92
SKU04791,Electronics & Accessories,Batteries,2023-05-13,1755.1,2688.04
SKU04792,Home Care,Air Fresheners,2025-11-12,307.13,429.4
SKU04793,Home & Kitchen,Home Decor,2022-09-08,450.44,582.12
SKU04794,Home & Kitchen,Cookware,2022-06-16,1637.77,2218.35
SKU04795,Grocery,Pulses & Lentils,,163.89,281.26
