date,sku_id,units_sold,revenue,unit_price,promo_flag,week,month,season,is_holiday,promo_event,category,subcategory,launch_date,unit_cost,list_price
2025-03-13,SKU04695,1,2192.57,2192.57,,11,3,Spring,,Anniversary Offer,Apparel & Footwear,Kids Wear,2024-09-17,1273.72,2192.57
2025-03-14,SKU00286,3,193.35,64.45,,11,3,Spring,,Anniversary Offer,Beverages,Energy Drinks,2022-01-04,51.29,64.45
2025-03-14,SKU00450,2,1657.66,828.83,,11,3,Spring,,Anniversary Offer,Health & Wellness,OTC Medicine,2023-03-21,571.43,828.83
2025-03-14,SKU00459,1,147.1,147.1,,11,3,Spring,,Anniversary Offer,Stationery & Office,Writing Instruments,2024-06-18,83.49,147.1
2025-03-14,SKU00701,2,78.48,39.24,,11,3,Spring,,Anniversary Offer,Stationery & Office,Notebooks,2022-10-24,29.59,39.24
2025-03-14,SKU00782,2,3463.84,1731.92,,11,3,Spring,,Anniversary Offer,Electronics & Accessories,Batteries,2022-04-17,1152.96,1731.92
2025-03-14,SKU01628,3,468.54,156.18,,11,3,Spring,,Anniversary Offer,Beverages,Bottled Water,2022-03-10,101.09,156.18
2025-03-14,SKU01637,2,386.02,193.01,,11,3,Spring,,Anniversary Offer,Snacks & Confectionery,Namkeen,2024-05-01,149.18,193.01
2025-03-14,SKU01838,3,376.77,125.58999999999999,,11,3,Spring,,Anniversary Offer,Snacks & Confectionery,Namkeen,2022-07-01,86.43,125.59
2025-03-14,SKU01938,3,3211.44,1070.48,,11,3,Spring,,Anniversary Offer,Health & Wellness,Vitamins & Supplements,2022-08-18,614.78,1070.48
2025-03-14,SKU03829,3,1682.83,660.71,1,11,3,Spring,,Anniversary Offer,Frozen Foods,Ready Meals,2022-12-29,387.84,660.71
2025-03-14,SKU04154,2,703.54,351.77,,11,3,Spring,,Anniversary Offer,Grocery,Spices & Seasoning,2022-02-24,224.67,351.77
2025-03-14,SKU04273,2,3572.3,1786.15,,11,3,Spring,,Anniversary Offer,Apparel & Footwear,Women's Wear,2022-04-24,1117.09,1786.15
2025-03-14,SKU04321,2,1632.29,961.3,1,11,3,Spring,,Anniversary Offer,Personal Care,Hair Care,2022-01-01,658.32,961.3
2025-03-14,SKU04644,1,359.73,359.73,,11,3,Spring,,Anniversary Offer,Dairy & Bakery,Cheese,2022-03-23,263.12,359.73
2025-03-15,SKU00499,4,441.28,110.32,,11,3,Spring,,Anniversary Offer,Stationery & Office,Office Supplies,2022-01-22,83.23,110.32
2025-03-15,SKU00817,1,1401.77,1401.77,,11,3,Spring,,Anniversary Offer,Health & Wellness,OTC Medicine,2022-05-30,901.87,1401.77
2025-03-15,SKU02565,3,775.17,258.39,,11,3,Spring,,Anniversary Offer,Frozen Foods,Frozen Vegetables,2023-12-17,151.52,258.39
2025-03-15,SKU02814,1,154.16,154.16,,11,3,Spring,,Anniversary Offer,Grocery,Cooking Oil,2023-05-14,120.74,154.16
2025-03-15,SKU02954,1,603.3,603.3,,11,3,Spring,,Anniversary Offer,Home Care,Air Fresheners,2022-02-20,405.19,603.3
2025-03-15,SKU03840,2,510.24,255.12,,11,3,Spring,,Anniversary Offer,Home Care,Dishwashing,2022-01-03,177.23,255.12
2025-03-15,SKU03885,1,497.7,497.7,,11,3,Spring,,Anniversary Offer,Home Care,Pest Control,2023-04-28,314.78,497.7
2025-03-15,SKU04026,1,240.97,240.97,,11,3,Spring,,Anniversary Offer,Personal Care,Men's Grooming,2022-03-22,170.08,240.97
2025-03-15,SKU04273,1,1786.15,1786.15,,11,3,Spring,,Anniversary Offer,Apparel & Footwear,Women's Wear,2022-04-24,1117.09,1786.15
2025-03-15,SKU04321,4,3264.5699999999997,961.3,1,11,3,Spring,,Anniversary Offer,Personal Care,Hair Care,2022-01-01,658.32,961.3
2025-03-15,SKU04823,2,2037.04,1018.52,,11,3,Spring,,Anniversary Offer,Home & Kitchen,Storage & Containers,2024-03-09,806.27,1018.52
2025-03-16,SKU00640,1,180.34,180.34,,11,3,Spring,,Anniversary Offer,Grocery,Sugar & Salt,2023-05-12,142.8,180.34
2025-03-16,SKU01003,1,324.39,324.39,,11,3,Spring,,Anniversary Offer,Home Care,Air Fresheners,2023-01-27,236.12,324.39
2025-03-16,SKU01088,3,549.99,183.33,,11,3,Spring,,Anniversary Offer,Beverages,Juices,2022-03-10,129.11,183.33
2025-03-16,SKU01163,1,3396.91,3396.91,,11,3,Spring,,Anniversary Offer,Apparel & Footwear,Men's Wear,2022-10-27,2383.36,3396.91
2025-03-16,SKU01642,1,2898.52,2898.52,,11,3,Spring,,Anniversary Offer,Home & Kitchen,Home Decor,2024-06-27,1608.12,2898.52
2025-03-16,SKU01768,1,361.67,361.67,,11,3,Spring,,Anniversary Offer,Home Care,Laundry,2022-12-28,210.55,361.67
2025-03-16,SKU01775,1,204.15,204.15,,11,3,Spring,,Anniversary Offer,Personal Care,Hair Care,2022-01-07,146.54,204.15
2025-03-16,SKU02001,2,159.36,79.68,,11,3,Spring,,Anniversary Offer,Dairy & Bakery,Bread,2022-10-08,49.09,79.68
2025-03-16,SKU02118,2,3817.54,1908.77,,11,3,Spring,,Anniversary Offer,Electronics & Accessories,Batteries,2024-05-06,1207.61,1908.77
2025-03-16,SKU03034,2,465.0,232.5,,11,3,Spring,,Anniversary Offer,Grocery,Spices & Seasoning,2022-04-08,158.24,232.5
2025-03-16,SKU03906,2,251.06,125.53,,11,3,Spring,,Anniversary Offer,Personal Care,Bath & Body,2022-05-01,90.03,125.53
2025-03-16,SKU04171,1,652.08,652.08,,11,3,Spring,,Anniversary Offer,Health & Wellness,Vitamins & Supplements,2022-03-05,496.82,652.08
2025-03-16,SKU04321,4,3264.5699999999997,961.3,1,11,3,Spring,,Anniversary Offer,Personal Care,Hair Care,2022-01-01,658.32,961.3
2025-03-16,SKU04350,1,394.93,394.93,,11,3,Spring,,Anniversary Offer,Personal Care,Skin Care,2022-03-16,254.76,394.93
2025-03-16,SKU04447,5,5953.2,1190.64,,11,3,Spring,,Anniversary Offer,Home & Kitchen,Home Decor,2022-01-04,695.87,1190.64
2025-03-17,SKU02687,4,385.0,96.25,,12,3,Spring,,Anniversary Offer,Stationery & Office,Writing Instruments,2022-02-15,70.81,96.25
2025-03-17,SKU03622,1,288.6,288.6,,12,3,Spring,,Anniversary Offer,Dairy & Bakery,Yogurt,2022-02-11,193.42,288.6
2025-03-17,SKU03702,2,947.3,473.65,,12,3,Spring,,Anniversary Offer,Grocery,Cooking Oil,2022-01-02,320.92,473.65
2025-03-17,SKU04321,2,1632.28,961.3,1,12,3,Spring,,Anniversary Offer,Personal Care,Hair Care,2022-01-01,658.32,961.3
2025-03-18,SKU00050,1,34.08,34.08,,12,3,Spring,,Anniversary Offer,Stationery & Office,Office Supplies,2022-01-30,20.25,34.08
2025-03-18,SKU00177,1,114.65,114.65,,12,3,Spring,,Anniversary Offer,Snacks & Confectionery,Chocolates,2022-02-15,77.09,114.65
2025-03-18,SKU00190,3,436.26,145.42,,12,3,Spring,,Anniversary Offer,Stationery & Office,Writing Instruments,2022-02-06,84.74,145.42
2025-03-18,SKU00772,2,579.46,289.73,,12,3,Spring,,Anniversary Offer,Frozen Foods,Ready Meals,2022-09-30,222.59,289.73
2025-03-18,SKU01020,1,152.7,152.7,,12,3,Spring,,Anniversary Offer,Stationery & Office,Office Supplies,2023-12-28,103.09,152.7
2025-03-18,SKU01364,2,255.9,127.95,,12,3,Spring,,Anniversary Offer,Dairy & Bakery,Milk,2022-04-29,101.26,127.95
2025-03-18,SKU02434,1,733.61,733.61,,12,3,Spring,,Anniversary Offer,Health & Wellness,Vitamins & Supplements,2022-01-13,509.2,733.61
2025-03-18,SKU02572,2,1144.22,572.11,,12,3,Spring,,Anniversary Offer,Electronics & Accessories,Batteries,2022-11-02,380.19,572.11
2025-03-18,SKU02821,3,2897.43,965.81,,12,3,Spring,,Anniversary Offer,Health & Wellness,Vitamins & Supplements,2022-01-24,608.89,965.81
2025-03-18,SKU03198,1,128.85,128.85,,12,3,Spring,,Anniversary Offer,Beverages,Juices,2022-11-15,74.48,128.85
2025-03-18,SKU03258,1,1275.38,1275.38,,12,3,Spring,,Anniversary Offer,Health & Wellness,First Aid,2022-10-28,926.98,1275.38
2025-03-18,SKU03598,1,83.08,83.08,,12,3,Spring,,Anniversary Offer,Stationery & Office,Notebooks,2023-08-28,51.47,83.08
2025-03-18,SKU04154,1,351.77,351.77,,12,3,Spring,,Anniversary Offer,Grocery,Spices & Seasoning,2022-02-24,224.67,351.77
2025-03-18,SKU04321,6,4896.86,961.2999999999998,1,12,3,Spring,,Anniversary Offer,Personal Care,Hair Care,2022-01-01,658.32,961.3
2025-03-18,SKU04453,1,265.58,265.58,,12,3,Spring,,Anniversary Offer,Dairy & Bakery,Milk,2022-01-03,209.09,265.58
2025-03-18,SKU04862,3,222.93,74.31,,12,3,Spring,,Anniversary Offer,Grocery,Cooking Oil,2023-09-08,48.47,74.31
2025-03-19,SKU00177,3,343.95,114.65000000000002,,12,3,Spring,,Anniversary Offer,Snacks & Confectionery,Chocolates,2022-02-15,77.09,114.65
2025-03-19,SKU00768,1,831.66,831.66,,12,3,Spring,,Anniversary Offer,Apparel & Footwear,Men's Wear,2023-08-23,621.9,831.66
2025-03-19,SKU01011,1,546.32,546.32,,12,3,Spring,,Anniversary Offer,Frozen Foods,Frozen Vegetables,2024-05-04,391.1,546.32
2025-03-19,SKU01273,1,672.35,672.35,,12,3,Spring,,Anniversary Offer,Health & Wellness,Vitamins & Supplements,2022-11-26,382.47,672.35
2025-03-19,SKU01420,2,427.3,213.65,,12,3,Spring,,Anniversary Offer,Stationery & Office,Notebooks,2022-01-28,128.04,213.65
2025-03-19,SKU01856,1,165.99,195.51,1,12,3,Spring,,Anniversary Offer,Beverages,Soft Drinks,2024-09-04,128.08,195.51
2025-03-19,SKU01888,1,105.0,105.0,,12,3,Spring,,Anniversary Offer,Grocery,Flour & Atta,2022-06-23,77.48,105.0
2025-03-19,SKU01985,2,568.08,284.04,,12,3,Spring,,Anniversary Offer,Home Care,Laundry,2022-02-28,204.81,284.04
2025-03-19,SKU02062,1,1854.01,1854.01,,12,3,Spring,,Anniversary Offer,Apparel & Footwear,Men's Wear,2025-03-19,1133.64,1854.01
2025-03-19,SKU02079,2,307.3,153.65,,12,3,Spring,,Anniversary Offer,Dairy & Bakery,Yogurt,2022-01-25,94.76,153.65
2025-03-19,SKU02685,1,296.83,296.83,,12,3,Spring,,Anniversary Offer,Personal Care,Men's Grooming,2023-06-29,235.14,296.83
2025-03-19,SKU02739,1,67.69,67.69,,12,3,Spring,,Anniversary Offer,Beverages,Coffee,2025-03-19,44.82,67.69
2025-03-19,SKU03270,4,590.0,147.5,,12,3,Spring,,Anniversary Offer,Dairy & Bakery,Cheese,2025-03-19,100.69,147.5
2025-03-19,SKU03292,1,164.03,164.03,,12,3,Spring,,Anniversary Offer,Grocery,Pulses & Lentils,2022-01-13,112.68,164.03
2025-03-19,SKU04316,1,74.8,74.8,,12,3,Spring,,Anniversary Offer,Beverages,Bottled Water,2023-03-25,44.91,74.8
2025-03-19,SKU04321,2,1632.28,961.3,1,12,3,Spring,,Anniversary Offer,Personal Care,Hair Care,2022-01-01,658.32,961.3
2025-03-19,SKU04596,4,1342.2,335.55,,12,3,Spring,,Anniversary Offer,Dairy & Bakery,Eggs,2022-01-02,242.79,335.55
2025-03-19,SKU04750,1,914.6,914.6,,12,3,Spring,,Anniversary Offer,Health & Wellness,OTC Medicine,2022-04-10,608.65,914.6
2025-03-20,SKU00201,1,848.32,848.32,,12,3,Spring,,Anniversary Offer,Frozen Foods,Frozen Vegetables,2022-01-01,470.89,848.32
2025-03-20,SKU00286,3,193.35,64.45,,12,3,Spring,,Anniversary Offer,Beverages,Energy Drinks,2022-01-04,51.29,64.45
2025-03-20,SKU00388,3,190.86,63.62,,12,3,Spring,,Anniversary Offer,Beverages,Energy Drinks,2022-07-11,41.2,63.62
2025-03-20,SKU00814,1,76.67,76.67,,12,3,Spring,,Anniversary Offer,Snacks & Confectionery,Biscuits & Cookies,2022-06-25,44.55,76.67
2025-03-20,SKU01112,4,594.36,148.59,,12,3,Spring,,Anniversary Offer,Stationery & Office,Writing Instruments,2025-03-20,94.42,148.59
2025-03-20,SKU01522,1,856.11,856.11,,12,3,Spring,,Anniversary Offer,Frozen Foods,Frozen Meat,2022-05-03,526.08,856.11
2025-03-20,SKU01748,4,3000.84,750.21,,12,3,Spring,,Anniversary Offer,Home & Kitchen,Cookware,2025-03-20,417.73,750.21
2025-03-20,SKU02401,1,524.47,524.47,,12,3,Spring,,Anniversary Offer,Health & Wellness,First Aid,2022-05-16,385.22,524.47
2025-03-20,SKU02484,4,2269.04,567.26,,12,3,Spring,,Anniversary Offer,Frozen Foods,Frozen Meat,2022-02-18,344.19,567.26
2025-03-20,SKU03727,1,1660.93,1660.93,,12,3,Spring,,Anniversary Offer,Electronics & Accessories,Mobile Accessories,2022-01-03,1291.18,1660.93
2025-03-20,SKU03979,1,823.95,823.95,,12,3,Spring,,Anniversary Offer,Frozen Foods,Frozen Vegetables,2022-02-19,479.94,823.95
2025-03-20,SKU04198,1,122.84,122.84,,12,3,Spring,,Anniversary Offer,Beverages,Juices,2022-07-30,93.56,122.84
2025-03-20,SKU04271,1,1008.87,1188.3,1,12,3,Spring,,Anniversary Offer,Electronics & Accessories,Batteries,2022-01-09,719.3,1188.3
2025-03-20,SKU04321,4,3264.5699999999997,961.3,1,12,3,Spring,,Anniversary Offer,Personal Care,Hair Care,2022-01-01,658.32,961.3
2025-03-20,SKU04571,1,737.37,868.52,1,12,3,Spring,,Anniversary Offer,Frozen Foods,Ready Meals,2022-01-16,532.19,868.52
2025-03-20,SKU04646,3,247.14,82.38,,12,3,Spring,,Anniversary Offer,Snacks & Confectionery,Chocolates,2022-02-05,60.75,82.38
2025-03-20,SKU04863,2,1602.52,801.26,,12,3,Spring,,Anniversary Offer,Health & Wellness,First Aid,2025-03-20,448.47,801.26
2025-03-21,SKU00454,3,238.74,79.58,,12,3,Spring,,Anniversary Offer,Beverages,Bottled Water,2022-07-08,58.73,79.58
2025-03-21,SKU00509,1,238.23,238.23,,12,3,Spring,,Anniversary Offer,Grocery,Flour & Atta,2022-01-10,173.39,238.23
2025-03-21,SKU00749,3,445.77,148.59,,12,3,Spring,,Anniversary Offer,Grocery,Flour & Atta,2025-03-21,91.03,148.59
2025-03-21,SKU00891,1,900.14,900.14,,12,3,Spring,,Anniversary Offer,Electronics & Accessories,Batteries,2022-08-01,514.82,900.14
2025-03-21,SKU00938,2,81.06,47.74,1,12,3,Spring,,Anniversary Offer,Stationery & Office,Writing Instruments,2022-10-04,36.49,47.74
2025-03-21,SKU01074,3,861.09,287.03,,12,3,Spring,,Anniversary Offer,Health & Wellness,Vitamins & Supplements,2025-01-27,183.1,287.03
2025-03-21,SKU01419,1,699.31,699.31,,12,3,Spring,,Anniversary Offer,Home & Kitchen,Cookware,2024-01-08,504.77,699.31
2025-03-21,SKU01466,1,34.29,34.29,,12,3,Spring,,Anniversary Offer,Snacks & Confectionery,Chips & Crisps,2022-01-16,27.39,34.29
2025-03-21,SKU01555,3,331.08,110.36,,12,3,Spring,,Anniversary Offer,Stationery & Office,Office Supplies,2022-01-07,77.96,110.36
2025-03-21,SKU02449,1,137.83,137.83,,12,3,Spring,,Anniversary Offer,Stationery & Office,Notebooks,2022-01-10,99.61,137.83
2025-03-21,SKU03040,2,4781.12,2390.56,,12,3,Spring,,Anniversary Offer,Home & Kitchen,Cookware,2022-02-21,1550.9,2390.56
2025-03-21,SKU03193,2,518.32,259.16,,12,3,Spring,,Anniversary Offer,Beverages,Juices,2023-01-06,203.19,259.16
2025-03-21,SKU03506,3,1623.15,541.05,,12,3,Spring,,Anniversary Offer,Home Care,Air Fresheners,2022-06-10,310.94,541.05
2025-03-21,SKU03623,2,1042.72,521.36,,12,3,Spring,,Anniversary Offer,Frozen Foods,Ice Cream,2022-11-14,352.75,521.36
2025-03-21,SKU03727,2,3321.86,1660.93,,12,3,Spring,,Anniversary Offer,Electronics & Accessories,Mobile Accessories,2022-01-03,1291.18,1660.93
2025-03-21,SKU04130,1,710.24,710.24,,12,3,Spring,,Anniversary Offer,Home & Kitchen,Cookware,2025-03-21,469.26,710.24
2025-03-21,SKU04207,1,165.9,165.9,,12,3,Spring,,Anniversary Offer,Stationery & Office,Office Supplies,2023-07-14,122.55,165.9
2025-03-21,SKU04336,1,831.58,831.58,,12,3,Spring,,Anniversary Offer,Personal Care,Bath & Body,2024-10-22,596.29,831.58
2025-03-22,SKU00172,1,112.18,112.18,,12,3,Spring,,Anniversary Offer,Beverages,Energy Drinks,2022-11-30,75.2,112.18
2025-03-22,SKU00264,1,242.74,242.74,,12,3,Spring,,Anniversary Offer,Beverages,Energy Drinks,2022-01-11,153.51,242.74
2025-03-22,SKU00737,1,436.92,436.92,,12,3,Spring,,Anniversary Offer,Grocery,Sugar & Salt,2022-01-26,293.89,436.92
2025-03-22,SKU00942,2,345.8,172.9,,12,3,Spring,,Anniversary Offer,Home Care,Pest Control,2022-01-29,121.42,172.9
2025-03-22,SKU01391,2,693.0,346.5,,12,3,Spring,,Anniversary Offer,Home Care,Pest Control,2025-03-22,230.39,346.5
2025-03-22,SKU01424,1,592.37,592.37,,12,3,Spring,,Anniversary Offer,Apparel & Footwear,Kids Wear,2023-04-18,471.47,592.37
2025-03-22,SKU01451,1,119.56,119.56,,12,3,Spring,,Anniversary Offer,Dairy & Bakery,Milk,2022-12-22,84.67,119.56
2025-03-22,SKU01725,1,201.61,237.47,1,12,3,Spring,,Anniversary Offer,Personal Care,Oral Care,2022-07-29,182.13,237.47
2025-03-22,SKU02161,3,392.04,130.68,,12,3,Spring,,Anniversary Offer,Dairy & Bakery,Yogurt,2022-11-28,95.13,130.68
2025-03-22,SKU02279,1,1825.01,1825.01,,12,3,Spring,,Anniversary Offer,Apparel & Footwear,Footwear,2023-06-03,1201.75,1825.01
2025-03-22,SKU02894,1,276.72,276.72,,12,3,Spring,,Anniversary Offer,Frozen Foods,Frozen Vegetables,2022-02-07,194.69,276.72
2025-03-22,SKU04321,1,816.14,961.3,1,12,3,Spring,,Anniversary Offer,Personal Care,Hair Care,2022-01-01,658.32,961.3
2025-03-22,SKU04592,1,100.25,100.25,,12,3,Spring,,Anniversary Offer,Home Care,Surface Cleaners,2023-07-03,75.16,100.25
2025-03-23,SKU00214,1,392.18,392.18,,12,3,Spring,,Anniversary Offer,Home & Kitchen,Home Decor,2023-02-27,307.22,392.18
2025-03-23,SKU00351,3,341.16,113.71999999999998,,12,3,Spring,,Anniversary Offer,Beverages,Energy Drinks,2022-11-20,77.77,113.72
2025-03-23,SKU00445,1,87.15,87.15,,12,3,Spring,,Anniversary Offer,Dairy & Bakery,Yogurt,2022-02-08,60.84,87.15
2025-03-23,SKU00525,1,950.93,950.93,,12,3,Spring,,Anniversary Offer,Health & Wellness,First Aid,2025-03-23,687.4,950.93
2025-03-23,SKU01683,1,513.45,513.45,,12,3,Spring,,Anniversary Offer,Health & Wellness,First Aid,2022-11-29,375.76,513.45
2025-03-23,SKU01775,1,204.15,204.15,,12,3,Spring,,Anniversary Offer,Personal Care,Hair Care,2022-01-07,146.54,204.15
2025-03-23,SKU01907,1,1474.09,1736.27,1,12,3,Spring,,Anniversary Offer,Electronics & Accessories,Batteries,2022-09-29,1302.99,1736.27
2025-03-23,SKU02130,2,1499.56,749.78,,12,3,Spring,,Anniversary Offer,Electronics & Accessories,Batteries,2022-06-14,547.31,749.78
2025-03-23,SKU02164,2,683.46,341.73,,12,3,Spring,,Anniversary Offer,Grocery,Rice & Grains,2023-05-26,262.97,341.73
2025-03-23,SKU02370,3,644.31,214.77,,12,3,Spring,,Anniversary Offer,Stationery & Office,Notebooks,2022-02-24,156.61,214.77
2025-03-23,SKU02510,1,144.6,144.6,,12,3,Spring,,Anniversary Offer,Beverages,Tea,2022-11-08,100.07,144.6
2025-03-23,SKU03048,2,2452.88,1226.44,,12,3,Spring,,Anniversary Offer,Apparel & Footwear,Kids Wear,2022-08-30,962.71,1226.44
2025-03-23,SKU03207,2,392.74,196.37,,12,3,Spring,,Anniversary Offer,Grocery,Sugar & Salt,2022-11-08,114.33,196.37
2025-03-23,SKU03292,4,656.12,164.03,,12,3,Spring,,Anniversary Offer,Grocery,Pulses & Lentils,2022-01-13,112.68,164.03
2025-03-23,SKU03371,2,2848.46,1424.23,,12,3,Spring,,Anniversary Offer,Apparel & Footwear,Kids Wear,2023-03-10,964.73,1424.23
2025-03-23,SKU03671,1,91.48,91.48,,12,3,Spring,,Anniversary Offer,Beverages,Bottled Water,2022-02-02,71.79,91.48
2025-03-23,SKU03714,1,1127.31,1127.31,,12,3,Spring,,Anniversary Offer,Health & Wellness,OTC Medicine,2022-12-21,810.65,1127.31
2025-03-23,SKU04321,4,3264.5699999999997,961.3,1,12,3,Spring,,Anniversary Offer,Personal Care,Hair Care,2022-01-01,658.32,961.3
2025-03-23,SKU04350,2,789.86,394.93,,12,3,Spring,,Anniversary Offer,Personal Care,Skin Care,2022-03-16,254.76,394.93
2025-03-23,SKU04847,1,630.96,630.96,,12,3,Spring,,Anniversary Offer,Electronics & Accessories,Small Appliances,2022-02-02,434.38,630.96
2025-03-23,SKU04853,2,919.72,541.65,1,12,3,Spring,,Anniversary Offer,Health & Wellness,First Aid,2022-04-24,395.46,541.65
2025-03-24,SKU00263,1,443.51,443.51,,13,3,Spring,,Anniversary Offer,Dairy & Bakery,Bread,2022-04-19,327.3,443.51
2025-03-24,SKU00285,3,1517.01,505.67,,13,3,Spring,,Anniversary Offer,Home Care,Surface Cleaners,2022-01-24,387.2,505.67
2025-03-24,SKU00426,1,605.61,605.61,,13,3,Spring,,Anniversary Offer,Personal Care,Oral Care,2022-05-08,395.71,605.61
2025-03-24,SKU00429,1,582.88,582.88,,13,3,Spring,,Anniversary Offer,Home & Kitchen,Storage & Containers,2022-01-02,414.48,582.88
2025-03-24,SKU00633,1,131.93,189.01,1,13,3,Spring,,Anniversary Offer,Beverages,Energy Drinks,2023-01-09,106.51,189.01
2025-03-24,SKU00861,2,389.72,194.86,,13,3,Spring,,Anniversary Offer,Dairy & Bakery,Butter & Ghee,2022-07-28,134.01,194.86
2025-03-24,SKU01057,2,503.18,251.59,,13,3,Spring,,Anniversary Offer,Frozen Foods,Ice Cream,2022-06-13,173.44,251.59
2025-03-24,SKU02830,2,301.22,150.61,,13,3,Spring,,Anniversary Offer,Home Care,Pest Control,2022-04-12,87.37,150.61
2025-03-24,SKU02908,1,227.79,326.35,1,13,3,Spring,,Anniversary Offer,Beverages,Bottled Water,2024-03-29,196.76,326.35
2025-03-24,SKU03292,2,328.06,164.03,,13,3,Spring,,Anniversary Offer,Grocery,Pulses & Lentils,2022-01-13,112.68,164.03
2025-03-24,SKU03669,1,1245.54,1245.54,,13,3,Spring,,Anniversary Offer,Health & Wellness,OTC Medicine,2023-04-01,850.93,1245.54
2025-03-24,SKU04016,1,1492.65,1492.65,,13,3,Spring,,Anniversary Offer,Electronics & Accessories,Small Appliances,2022-01-07,908.98,1492.65
2025-03-24,SKU04321,5,4080.72,961.3,1,13,3,Spring,,Anniversary Offer,Personal Care,Hair Care,2022-01-01,658.32,961.3
2025-03-24,SKU04373,1,1033.69,1033.69,,13,3,Spring,,Anniversary Offer,Frozen Foods,Ready Meals,2022-01-06,790.7,1033.69
2025-03-24,SKU04853,5,2299.3,541.65,1,13,3,Spring,,Anniversary Offer,Health & Wellness,First Aid,2022-04-24,395.46,541.65
2025-03-24,SKU04861,3,4510.74,1503.58,,13,3,Spring,,Anniversary Offer,Home & Kitchen,Storage & Containers,2023-08-10,826.98,1503.58
2025-03-24,SKU04889,2,350.38,175.19,,13,3,Spring,,Anniversary Offer,Stationery & Office,Office Supplies,2023-04-15,137.18,175.19
2025-03-25,SKU00413,1,173.64,173.64,,13,3,Spring,,Anniversary Offer,Home Care,Air Fresheners,2025-02-22,104.52,173.64
2025-03-25,SKU00953,1,273.99,273.99,,13,3,Spring,,Anniversary Offer,Stationery & Office,Writing Instruments,2022-02-09,178.24,273.99
2025-03-25,SKU01190,1,346.48,346.48,,13,3,Spring,,Anniversary Offer,Personal Care,Bath & Body,2022-12-29,249.98,346.48
2025-03-25,SKU01206,3,1033.65,405.83,1,13,3,Spring,,Anniversary Offer,Home Care,Dishwashing,2023-06-17,313.01,405.83
2025-03-25,SKU01371,1,1277.61,1277.61,,13,3,Spring,,Anniversary Offer,Home & Kitchen,Cookware,2022-01-08,907.68,1277.61
2025-03-25,SKU01479,1,425.66,425.66,,13,3,Spring,,Anniversary Offer,Personal Care,Oral Care,2025-03-25,271.53,425.66
2025-03-25,SKU01626,2,191.67,137.3,1,13,3,Spring,,Anniversary Offer,Beverages,Energy Drinks,2023-07-08,108.61,137.3
2025-03-25,SKU02336,1,337.07,337.07,,13,3,Spring,,Anniversary Offer,Personal Care,Men's Grooming,2022-03-06,269.19,337.07
2025-03-25,SKU02397,1,1787.5,1787.5,,13,3,Spring,,Anniversary Offer,Apparel & Footwear,Kids Wear,2023-03-08,1062.65,1787.5
2025-03-25,SKU02429,1,56.48,56.48,,13,3,Spring,,Anniversary Offer,Stationery & Office,Writing Instruments,2022-09-28,36.77,56.48
2025-03-25,SKU02660,1,81.91,81.91,,13,3,Spring,,Anniversary Offer,Snacks & Confectionery,Biscuits & Cookies,2022-03-12,53.4,81.91
2025-03-25,SKU02898,1,989.39,989.39,,13,3,Spring,,Anniversary Offer,Apparel & Footwear,Footwear,2022-04-10,554.23,989.39
2025-03-25,SKU03159,2,269.98,134.99,,13,3,Spring,,Anniversary Offer,Grocery,Spices & Seasoning,2022-03-16,86.46,134.99
2025-03-25,SKU03558,1,1950.04,1950.04,,13,3,Spring,,Anniversary Offer,Apparel & Footwear,Men's Wear,2022-10-29,1360.72,1950.04
2025-03-25,SKU03699,1,2185.11,2185.11,,13,3,Spring,,Anniversary Offer,Electronics & Accessories,Batteries,2022-07-06,1267.05,2185.11
2025-03-25,SKU04154,3,1055.31,351.77,,13,3,Spring,,Anniversary Offer,Grocery,Spices & Seasoning,2022-02-24,224.67,351.77
