sku_id,category,subcategory,decision,recommendation,priority,decision_reason,rupee_value_at_stake,stockout_risk,overstock_risk,coverage_weeks,demand_rate_weekly,forecast_rate_weekly,preferred_demand_source,data_quality_flag
SKU03632,Snacks & Confectionery,Biscuits & Cookies,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,3781.2000000000003,0.0,1.0,27.0,2.5,2.6666666666666665,d3_forecast,low_history
SKU03508,Stationery & Office,Office Supplies,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3766.75,0.0,1.0,80.25,1.3333333333333333,1.5,d3_forecast,insufficient_data
SKU04517,Dairy & Bakery,Bread,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,3756.2400000000002,0.0,1.0,22.0,1.4,1.5,d3_forecast,low_history
SKU02155,Home & Kitchen,Home Decor,REORDER_NOW,Reorder now,P1,stockout risk 1.00 >= 0.50 while overstock is below 0.50: protect availability,3737.5750864550464,1.0,0.0,0.0,2.0,2.1563347870853553,d3_forecast,ok
SKU00802,Dairy & Bakery,Eggs,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,3727.332,0.0,1.0,16.25,2.1666666666666665,2.4,d3_forecast,low_history
SKU03258,Health & Wellness,First Aid,HEALTHY,Healthy,P4,stockout 0.0 and overstock 0.0 both below their thresholds with no volatility trigger,3707.92,0.0,0.0,8.0,1.6666666666666667,1.0,d3_forecast,low_history
SKU02404,Snacks & Confectionery,Namkeen,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,3687.6,0.0,1.0,97.33333333333333,2.0,2.25,d3_forecast,low_history
SKU00014,Personal Care,Men's Grooming,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3667.63,0.0,1.0,33.0,1.0,1.0,d3_forecast,insufficient_data
SKU03636,Frozen Foods,Ice Cream,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3649.73,0.0,0.20833333333333326,9.666666666666666,3.0,0.0,d3_forecast,insufficient_data
SKU04327,Stationery & Office,Writing Instruments,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,3641.5599999999995,0.0,1.0,31.090909090909093,4.0,3.6666666666666665,d3_forecast,low_history
SKU02699,Dairy & Bakery,Milk,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3634.6533333333327,0.0,1.0,29.25,2.6666666666666665,3.5,d3_forecast,insufficient_data
SKU04790,Personal Care,Bath & Body,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3617.5533333333333,0.0,1.0,22.2,1.6666666666666667,2.125,d3_forecast,insufficient_data
SKU03577,Beverages,Energy Drinks,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,3615.618333333333,0.0,1.0,61.161290322580655,1.25,1.2916666666666665,d3_forecast,low_history
SKU02960,Snacks & Confectionery,Candy,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3603.96,0.0,1.0,75.0,1.3333333333333333,1.5,d3_forecast,insufficient_data
SKU03088,Stationery & Office,Notebooks,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 0.87 >= 0.50 with stockout below 0.50: reduce excess inventory,3592.474965600649,0.0,0.8709172220780543,14.967337776624435,1.9,2.1379887644399056,d3_forecast,ok
SKU01853,Personal Care,Men's Grooming,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3580.41,0.0,1.0,27.0,1.0,1.0,d3_forecast,insufficient_data
SKU04816,Beverages,Juices,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,3577.0715711216694,0.0,1.0,27.12829972013179,1.5,2.1379887644399056,d3_forecast,ok
SKU03533,Snacks & Confectionery,Chips & Crisps,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3569.9,0.0,1.0,149.0,1.0,1.0,d3_forecast,insufficient_data
SKU04061,Beverages,Coffee,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,3549.312,0.0,1.0,40.0,2.5,2.4,d3_forecast,low_history
SKU02477,Stationery & Office,Notebooks,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3546.1800000000003,0.0,1.0,22.0,1.5,1.0,d3_forecast,insufficient_data
SKU02973,Home Care,Air Fresheners,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,3540.275,0.0,1.0,18.46153846153846,1.8888888888888888,1.625,d3_forecast,ok
SKU00417,Snacks & Confectionery,Biscuits & Cookies,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3538.8199999999997,0.0,1.0,122.0,1.0,1.0,d3_forecast,insufficient_data
SKU00724,Beverages,Juices,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3519.5133333333333,0.0,1.0,29.25,2.6666666666666665,2.0,d3_forecast,insufficient_data
SKU03470,Beverages,Tea,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3519.44,0.0,1.0,62.0,1.0,0.0,d3_forecast,insufficient_data
SKU00623,Grocery,Cooking Oil,HEALTHY,Healthy,P4,stockout 0.0 and overstock 0.3500000000000001 both below their thresholds with no volatility trigger,3515.77,0.0,0.3500000000000001,10.8,2.2857142857142856,2.5,d3_forecast,low_history
SKU02540,Stationery & Office,Office Supplies,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3496.973333333334,0.0,0.875,15.0,1.3333333333333333,1.5625,d3_forecast,insufficient_data
SKU00177,Snacks & Confectionery,Chocolates,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,3475.9682811074867,0.0,1.0,24.2417247755547,2.95,2.2275642719305795,d3_forecast,ok
SKU00809,Stationery & Office,Writing Instruments,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,3453.4266666666667,0.0,1.0,50.57142857142858,2.0,2.333333333333333,d3_forecast,low_history
SKU00467,Snacks & Confectionery,Namkeen,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3448.5,0.0,1.0,31.5,2.0,0.0,d3_forecast,insufficient_data
SKU02370,Stationery & Office,Notebooks,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3445.42,0.0,0.6000000000000001,12.8,2.5,2.0,d3_forecast,insufficient_data
SKU02176,Apparel & Footwear,Footwear,REORDER_NOW,Reorder now,P1,stockout risk 1.00 >= 0.50 while overstock is below 0.50: protect availability,3444.850540942344,1.0,0.0,0.0,2.15,2.2278310143973563,d3_forecast,ok
SKU03536,Beverages,Tea,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,3443.41,0.0,1.0,27.733333333333334,1.875,1.875,d3_forecast,ok
SKU00320,Stationery & Office,Notebooks,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3433.5600000000004,0.0,0.8928571428571428,15.142857142857142,3.5,4.0,d3_forecast,insufficient_data
SKU00143,Stationery & Office,Writing Instruments,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,3431.025,0.0,1.0,27.47826086956522,2.2,2.875,d3_forecast,low_history
SKU01324,Snacks & Confectionery,Candy,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3429.24,0.0,1.0,26.666666666666668,3.0,2.0,d3_forecast,insufficient_data
SKU01510,Dairy & Bakery,Cheese,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3414.6000000000004,0.0,1.0,67.0,1.0,0.0,d3_forecast,insufficient_data
SKU03429,Home & Kitchen,Home Decor,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3412.32,0.0,0.0,5.6,2.5,4.0,d3_forecast,insufficient_data
SKU04344,Dairy & Bakery,Butter & Ghee,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 0.97 >= 0.50 with stockout below 0.50: reduce excess inventory,3393.808048647307,0.0,0.971280316761473,15.770242534091784,2.4166666666666665,2.1559592331252677,d3_forecast,ok
SKU00087,Health & Wellness,First Aid,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 0.51 >= 0.50 with stockout below 0.50: reduce excess inventory,3388.5,0.0,0.5135135135135136,12.108108108108109,2.6,2.3125,d3_forecast,low_history
SKU00609,Beverages,Tea,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3383.0299999999997,0.0,1.0,24.666666666666668,1.5,2.0,d3_forecast,insufficient_data
SKU03785,Snacks & Confectionery,Biscuits & Cookies,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 0.67 >= 0.50 with stockout below 0.50: reduce excess inventory,3376.17,0.0,0.6666666666666667,13.333333333333334,1.8888888888888888,2.25,d3_forecast,ok
SKU01480,Beverages,Juices,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3352.0,0.0,1.0,24.0,2.0,0.0,d3_forecast,insufficient_data
SKU01048,Stationery & Office,Notebooks,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,3336.6853870916684,0.0,1.0,32.70176802593881,1.6896551724137931,2.1405570470830964,d3_forecast,ok
SKU03316,Electronics & Accessories,Small Appliances,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3310.7,0.8333333333333334,0.0,0.3333333333333333,3.0,0.0,d3_forecast,insufficient_data
SKU02111,Grocery,Pulses & Lentils,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 0.61 >= 0.50 with stockout below 0.50: reduce excess inventory,3301.535714285714,0.0,0.6118421052631577,12.894736842105262,2.75,2.7142857142857144,d3_forecast,ok
SKU04230,Stationery & Office,Office Supplies,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3286.4,0.0,1.0,21.333333333333332,1.5,2.0,d3_forecast,insufficient_data
SKU04939,Beverages,Bottled Water,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,3259.2999999999997,0.0,1.0,20.923076923076923,1.7777777777777777,1.625,d3_forecast,ok
SKU00628,Beverages,Soft Drinks,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,3230.0405174779603,0.0,1.0,18.291906667616374,1.9615384615384615,2.2960974360511015,d3_forecast,ok
SKU01209,Beverages,Soft Drinks,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3216.57,0.0,1.0,29.5,2.0,2.0,d3_forecast,insufficient_data
SKU01796,Beverages,Tea,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3171.35,0.0,1.0,36.5,2.0,2.5625,d3_forecast,insufficient_data
SKU02594,Stationery & Office,Notebooks,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3168.0,0.0,1.0,40.0,2.0,0.0,d3_forecast,insufficient_data
SKU02966,Home Care,Pest Control,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3163.9933333333333,0.0,1.0,44.4,1.6666666666666667,1.875,d3_forecast,insufficient_data
SKU04427,Grocery,Cooking Oil,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3148.2000000000003,0.0,1.0,37.0,1.0,0.0,d3_forecast,insufficient_data
SKU02983,Apparel & Footwear,Kids Wear,REORDER_NOW,Reorder now,P1,stockout risk 1.00 >= 0.50 while overstock is below 0.50: protect availability,3105.339323357918,1.0,0.0,0.0,1.9411764705882353,2.1773213973706147,d3_forecast,ok
SKU02381,Home & Kitchen,Storage & Containers,REORDER_NOW,Reorder now,P1,stockout risk 1.00 >= 0.50 while overstock is below 0.50: protect availability,3093.2775,1.0,0.0,0.0,1.9090909090909092,2.125,d3_forecast,ok
SKU01232,Dairy & Bakery,Cheese,WATCH_VOLATILE,Watch volatile,P3,demand volatility CV 0.57 >= 0.50,3073.605468130595,0.0,0.14506642938749814,9.160531435099985,2.4166666666666665,2.1832794463612584,d3_forecast,ok
SKU01103,Grocery,Pulses & Lentils,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3062.3666666666663,0.0,0.8214285714285714,14.571428571428571,2.3333333333333335,3.0,d3_forecast,insufficient_data
SKU01021,Health & Wellness,First Aid,REORDER_NOW,Reorder now,P1,stockout risk 1.00 >= 0.50 while overstock is below 0.50: protect availability,3048.9334259628454,1.0,0.0,0.0,2.066666666666667,2.1705228347425396,d3_forecast,ok
SKU04625,Dairy & Bakery,Milk,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,3048.3933333333334,0.0,1.0,64.5,1.25,1.3333333333333333,d3_forecast,low_history
SKU00363,Home & Kitchen,Home Decor,REORDER_NOW,Reorder now,P1,stockout risk 1.00 >= 0.50 while overstock is below 0.50: protect availability,3044.285271060894,1.0,0.0,0.0,2.217391304347826,2.176074905331666,d3_forecast,ok
SKU01860,Health & Wellness,OTC Medicine,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 0.84 >= 0.50 with stockout below 0.50: reduce excess inventory,3020.1862499999997,0.0,0.8360655737704918,14.688524590163935,1.7777777777777777,1.90625,d3_forecast,ok
SKU03584,Stationery & Office,Writing Instruments,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,3015.770625,0.0,1.0,60.82644628099174,2.0,1.890625,d3_forecast,ok
SKU03030,Snacks & Confectionery,Chips & Crisps,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,3008.864988929348,0.0,1.0,26.087667736339103,2.0,2.1466081432030117,d3_forecast,ok
SKU04824,Apparel & Footwear,Kids Wear,REORDER_NOW,Reorder now,P1,stockout risk 1.00 >= 0.50 while overstock is below 0.50: protect availability,2995.0017710753964,1.0,0.0,0.0,2.466666666666667,2.24203630006243,d3_forecast,ok
SKU03071,Electronics & Accessories,Mobile Accessories,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2994.116666666667,0.8125,0.0,0.375,2.6666666666666665,2.0,d3_forecast,insufficient_data
SKU03599,Stationery & Office,Office Supplies,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 0.87 >= 0.50 with stockout below 0.50: reduce excess inventory,2984.372543050667,0.0,0.8711576708434148,14.969261366747318,2.0,2.137714027165343,d3_forecast,ok
SKU04408,Home & Kitchen,Cookware,HEALTHY,Healthy,P4,stockout 0.0 and overstock 0.0 both below their thresholds with no volatility trigger,2949.3958333333335,0.0,0.0,6.144,2.5714285714285716,2.6041666666666665,d3_forecast,low_history
SKU04070,Beverages,Energy Drinks,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2942.5,0.0,1.0,57.5,2.0,0.0,d3_forecast,insufficient_data
SKU01295,Beverages,Soft Drinks,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,2935.8080000000004,0.0,1.0,22.962962962962965,1.5,1.3499999999999999,d3_forecast,low_history
SKU04058,Stationery & Office,Writing Instruments,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2927.7366666666667,0.0,1.0,28.71428571428571,2.3333333333333335,2.5,d3_forecast,insufficient_data
SKU02599,Personal Care,Oral Care,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2901.36,0.0,0.0,6.666666666666667,3.0,3.875,d3_forecast,insufficient_data
SKU01871,Dairy & Bakery,Bread,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2861.3333333333335,0.0,1.0,24.0,1.6666666666666667,2.0,d3_forecast,insufficient_data
SKU04986,Beverages,Bottled Water,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2858.94,0.0,1.0,29.2,2.5,2.0,d3_forecast,insufficient_data
